artist_name,title,duration
"Aaron Tippin","Mighty Good God",195.39546
"Archie Bronson Outfit","You Have A Right To A Mountain Life / One Up On Yourself",267.49342
"Antonija Sola","Mrva Jubavi",219.37587
"Ali Love",K-Hole,348.05506
"Art Tatum","How High The Moon",306.70322
"As de Trêfle","Mon appartement",205.63546
A.C.T,"Mr. Lanford",280.92036
Aria,"Svet Byloy Lyubvi",258.01098
"Andy Pratt","Forgiving Spirit",274.1024
"Apple One","They Came From The Stars",476.1073
"Armored Saint","For The Sake",261.40689
"American Head Charge",Shutdown,309.68118
Axe,"Masquerade (LP Version)",285.70077
"Azalia Snail","Solace Nemesis",210.20689
"Amon Amarth","Tattered Banners And Bloody Flags",268.2771
Ambelique,"Hookline & Sinker",222.77179
"Astral Projection","Mahadeva '99",502.59546
"Arctic Plateau","On a sad sunny Day",472.65914
"Ace Cannon","Rockin Robin",155.48036
"Alaska Y Dinarama","Bailando Midi Mix",224.78322
"Audio Adrenaline","Ocean Floor (Key-A-Premiere Performance Plus)",257.64526
"Andy Russell","Amor Amor",174.47138
"Adoniran Barbosa","Fica Mais Um Pouco Amor",225.74975
"Antony Costa","Beautiful Thing",187.48036
"Anoushka Shankar and Karsh Kale feat. Sting","Sea Dreamer",338.78159
"Angie Stone","Life Goes On",237.29587
"Arthur Big Boy Crudup","That's Why I'm Lonesome",183.53587
"Alejandro Fernandez","Por Aqui Paso",203.80689
"Antonio Vega","Hoy daria yo mi vida (Eu daria minha vida)",221.93587
Ahleuchatistas,"Red-Coated Emergency Exit",237.21751
Aerosmith,"Janie's Got A Gun",272.61342
"Art Brut","These Animal Menswear",126.64118
"Andrea Bocelli","E Vui Durmiti Ancora",303.59465
"Artificial Dreamer",Impure,399.38567
Anis,"Louise Et Thelma",229.8771
Aerosmith,"The Other Side",243.17342
"Andy Williams","YOU ARE MY SUNSHINE",146.33751
"Alexander Kowalski","Belo Horizonte",415.9473
"Archie Bell and The Drells","Green Power (LP Version)",143.22893
"Aphex Twin","Cornish Acid",134.84363
"Allen Toussaint","Country John (Album Version)",215.66649
"Aleks Syntek","Un Mundo Maravilloso (2008 Digital Remaster)",252.86485
"Al Stewart","The Pink Panther Theme/Song On The Radio (Medley) (Live)",593.3971
Alesana,"And They Call This Tragedy (album)",222.51057
"All The Day Holiday",Greener,291.57832
ATB,"Do You Love Me",391.6273
"Agoria Feat. Ann Saunderson","Worth It",395.4673
"Armando Manzanero","Te extraño (con Diana Navarro)",230.76526
"Amy Grant","After The Fire - Live Version",211.64363
"Art Blakey","Theory Of Art",583.78404
"After The Fire","Laser Love",207.01995
"Alexander 'Skip' Spence",Doodle,60.73424
"Ashley Tisdale","Hair (Album Version)",190.27546
"Alice Cooper","The one that got away",201.58649
"Angel Canales","Nadie Como Tu",389.35465
A*Teens,"Cross My Heart",215.19628
"Agnes Baltsa / Athens Experimental Orchestra / Stavros Xarhakos / Kostas Papadopoulos","Stou Othona ta hrónia (When Otto was king)",257.98485
"Asleep At The Wheel","Don't Ask Me Why (I'm Going To Texas)",172.01587
"Army Of Me","How Long",216.2673
Axegrinder,Evilution,330.34404
"Agent Blue",Gear,343.82322
"Apocalyptica / Manu","En Vie",207.41179
"Andy Williams","Canadian Sunset",153.39057
A.T.P.,"Manha de Carneval",207.5424
"Alex Megane","I think of you",343.95383
"Amanajé","Nove horas",169.76934
"Ace Karaoke Productions","So Fine (In the style of 'Sean Paul') [No Backing Vocals]",192.02567
"Aleks Syntek","Alguno de estos días",253.46567
"Amici Forever","Nostalgia (La Mia Nostalgia)",233.50812
Atjazz,"Together (The Sicilian Crew Remix)",303.62077
"Asha Bhosle_ Usha Mangeshkar_ Mahendra Kapoor","Main Kaun Hoon",329.45587
Ayria,"Disease Remission",272.87465
"Andreas Ammer / FM Einheit","Canto XIX",129.61914
"Albert Cummings","Rock Me Baby (Live)",382.85016
"Aaron Lines","Knock On Wood",207.93424
"Atari Teenage Riot","Sick To Death",221.75302
"A. Skillz & Krafty Kuts","Gimme The Breaks",288.41751
"Angus & Julia Stone","You're the One That I Want",194.95138
"Alif Tree","Way Down South",240.74404
"Adam Sandler","Memory Lane (Album Version)",162.92526
"Andrzej Piaseczny","Nie spoczniemy",296.82893
"Amanda Perez","Where You At",197.0673
"Art Blakey's Jazz Messengers","In Walked Bud",398.13179
Aimable,"La Marche Des Forgerons",186.46159
Avant,"Thinkin' About You",267.83302
"Alfred Brendel","Fantasy in C Major_ Op. 17_ I. Durchas phantastisch und leidnschaftlich varzutragen",777.82159
"Alex Megane","Tonight (Is All We Have)",194.11546
"Arch Enemy","The Book Of Heavy Metal (originally by Dream Evil)",256.39138
Alphaville,"Dance With Me (Live Version)",361.58649
"Arthur H","O Carnaval",211.22567
"All Saints","Black Coffee (Atfc'S Freshly Ground Vocal)",466.49424
Arcangel,"Historia de Amor",226.48118
"Agnetha Fältskog",Smurferifabriken,108.43383
"Andy Prinz","Quiet Of Mind (Aly & Fila Remix)",427.02322
"AWOL One",Dangerous,166.94812
"Anam Cara","Ready To Live",223.81669
Afromental,"City Jungle",251.29751
"Anthony Johnson","Jah Love",206.49751
"Alex Baroni",Cambiare,252.81261
"Antonio Koudele","I Can Remember",512.522
"August Burns Red","Back Burner",222.53669
"Animal Collective",Safer,551.00036
Ahleuchatistas,"...Of All This",271.09832
Atta,Sunshine,151.30077
Arabesque,Rakkadu,109.322
"Atari Teenage Riot","Riot Sounds Produce Riots",30.95465
"Anthony Cruz","Empecé a Llorar",317.59628
"André Sardet","Ser Ou Não Ser (A Nova História De Romeu E Julieta)",278.282
"Adam & The Ants","Who's A Goofy Bunny Then?",264.95955
"Afternoons in Stereo","Saarinen in Dub",311.82322
Ari,"HangOver Tears (Demon remix)",479.92118
"Auburn Lull","Direction & Destination",302.31465
"Archie Edwards","Sellin' That Stuff",175.85587
Accrophone,"L'hiver s'en vient",200.51546
A.C.T,"Mr. Unfaithful",424.59383
"Alan Parsons","So Far Away",246.49098
"Angelic Upstarts","White Riot (Clash Cover)",138.1873
Akela,"Éhesek vagyunk",184.99873
"Abstürzende Brieftauben",Siegesmund,123.92444
"Ammer Einheit","I. Akt_ 30.01.1933_ Radio",230.26893
Aleete,"Trilogy (Invisible Sounds Remix)",461.29587
"Adrienne Bailon","Stand Up",189.3873
"Average White Band","Love Won't Get In The Way (LP Version)",312.05832
"Anita O'Day","They Can't Take That Away From Me",164.20526
"Amen Corner","Shake A Tail Feather - Live",113.24036
"Alexander Schöld","Jag hatar dig",178.99057
"Amel Larrieux","Weary (Album Version)",232.59383
"Andreas Dorau","Grosser Bär - Kleiner Bär",191.37261
"Andy Conrad?","We Gotta Get Out More Baby",243.46077
"Allen Toussaint","Happy Times",125.07383
"Aca Lukas","Digla si mi cenu",245.62893
"Atem Niblz","Stop Time (Original Mix)",444.18567
"Adam Watts","Beautiful Fall",251.11465
Anacrusis,"Our Reunion",293.19791
"Albert One",Sunshine,336.79628
"Alberto Plaza","Pequeño Rayo De Sol (2002 Digital Remaster)",271.72526
"Adam Brand","Hear And There",265.92608
Avancada,"Liquid Nite",389.11955
"Aesop Rock","Dark Heart News",239.04608
"Andreas Dorau","Taxi Nach Shibuya",196.98893
"Artanker Convoy",Portuguese,512.41751
Aphasia,"verification error (part one: ""why don't you fuckin' remember anything ?"")",199.31383
Atta,Vassiatnameh,334.57587
Adiemus,"Cantus - Song Of The Trinity (Edit)",163.94404
"Albert Schweitzer","Fugue In G Minor_ BWV 542",330.81424
"At The Gates","Suicide Nation",216.11057
"Amber feat. Sweet Rains","Melt With The Sun (AM Corona Radio Edit)",223.21587
"Adam Foley",Castaway,476.18567
Avalon,"Everything To Me (Medium Key-Premiere Performance Plus w/o Background Vocals)",291.3171
"Active Sight","Take The Day As It Comes",429.66159
"Attack In Black",Rope,142.86322
"ANIBAL TROILO","El Choclo",213.68118
"Anti-Nowhere League",Crime,273.78893
"Amplified Heat",Sickness,306.57261
"Am I Blood",Examination,241.18812
"Ashford & Simpson","Til We Get It Right",304.61342
"As Hope Dies",Deceived,198.79138
"Alex Bugnon","Chasing Spirals",277.21098
Aquaplex,"World of Innocence",471.66649
"Andres Calamaro","Lou Bizarro (10 Segundos) - Version Cd",401.21424
"Abysmal Dawn","In The Hands Of Death",221.51791
Aborted,"Clinical Colostomy",209.21424
"Amy Millan","Skinny Boy (Live)",208.61342
Aerosmith,"Eat The Rich",314.27873
"Amsterdam Baroque Orchestra & Choir_ Ton Koopman","Wer mich liebt_ der wird mein Wort halten_ BWV 59: ""Gott_ heil'ger Geist"" (Chorale)",47.0722
"Anam Cara","Clenched Fists of Desperation",290.2722
"Adham Shaikh",Collective,418.24608
"Allison Moorer","A Soft Place To Fall",231.60118
"Alex Chilton","Funny(but i still love you)",192.9922
"Andy Russell","Laughing On The Outside (Crying On The Inside) (1995 Digital Remaster)",180.24444
"Amalia Mendoza","La flor de la canela",167.94077
"Android Cartel","Mind Meeting",487.41832
"Alain Chamfort","À la droite de Dior",232.69832
"Arthur 'Big Boy' Crudup","Death Valley Blues",195.44771
"And None Of Them Knew They Were Robots","Selfish Fate",81.91955
Atjazz,"Underlined [Wagon Cookin' Remix]",417.07057
"Adam & The Ants",S.E.X.,236.7473
"Apollo 440","Astral America",274.83383
"Alabama Thunderpussy","All I Can Do Is Write About It",234.34404
"Archer Prewitt","Raise On High",313.02485
Anuna,"Siuil A Ruin",171.57179
a1,"Heaven By Your Side",264.04526
"Ambulance Ltd","I Don't Believe Anyone",188.62975
a1,"Learn To Fly",251.55873
"At The Gates","The Swarm",208.77016
"Annotations of an Autopsy","Portrait of Souls",213.68118
Auto-Auto,"Killing Killing Evelyn",233.53424
Amari,"Your Kisses",325.27628
ASP,Rain,235.85914
"As I Lay Dying",Forever,250.3571
"Audio Adrenaline","Medley Aa Live Bootleg (Live Bootleg Album Version)",419.83955
"Arthur Big Boy Crudup","I Want My Lovin'",174.05342
"Andy Griffith","Romeo And Juliet (Part 1 And 2) (Digitally Remastered 93)",412.682
"Alicia Keys","Wreckless Love",232.59383
"André Manoukian - Emily Loizeau","Don't Let Me Be Misunderstood (Avec Emily Loizeau)",206.8371
"Angra Mainyu",Detached,516.25751
Aeroplane,"Pacific Air Race",428.35546
"Alien Ant Farm",Courage,213.31546
"Aboutblank feat. Mque","Active Side",436.68853
Angtoria,"I'm calling",296.88118
Afroman,"Cali Swangin'",370.65098
"Al Kooper","LET YOUR LOVE SHINE",244.50567
Arcadia,"Goodbye Is Forever (12"" Extended Mix) (2010 Digital Remaster)",404.87138
"Abbey Lincoln","Wholly Earth",361.84771
Aswad,"Major Warrior",396.32934
Auto-Auto,"Harmageddon (Side Liner Remix)",270.70649
"Abstract Rude","Somethin' About This Music Accapella",232.01914
"All Out War","Heaven's Coming Down (Album Version)",84.76689
"Amílcar",Clarabella,219.58485
"Alvin Lucier","Music for Piano with Magnetic Strings",1384.48934
"Anthony David","Yes (Salah Ananse Remix)",329.82159
"Agustin Pereyra Lucena","Minha Namorada",211.01669
"Art Garfunkel","Young And Free",221.98812
"Anita Kerr",Firefly,138.97098
"American Music Club","Only Love Can Set You Free",354.82077
"Ashley MacIsaac / Mary Jane Lamond","To America We Go",220.52526
"Adelaide Ferreira","Olho A Vida Nos Olhos",276.4273
Alaine,"Lovers Prayer",207.59465
AGATHODAIMON,"Paradise beyond",332.53832
"Augustus Pablo","Mr Bigg",229.25016
ATB,"Under The Sky",290.0371
"Another Level Featuring Jay-Z","Be Alone No More",238.91546
"Architecture In Helsinki","Like It or Not",182.33424
Anthrax,A.I.R.,348.02893
"Across Five Aprils","Pawn Shop Promises",246.02077
"Agent Orange",Bloodstains,126.95465
"Amii Stewart","137 Disco Heaven",164.46649
"Alfredo Sadel","Amapola - Original",242.75546
"Any Trouble",Romance,243.61751
"A.C. Acoustics","Stunt Girl",179.61751
"Andy & Lucas",Maria,244.6624
"Andi Sex Gang","Gas Reprise",102.79138
Anane,"Let's Get High (Life Love Music) (Yves Larock Extended Mix with Rap)",379.08853
"Alex del Amo","The Awakening",543.55546
"Avi Buffalo",Coaxed,262.29506
"Al Denson","One Nation Under God",339.53914
Adolescents,"Who Is Who",88.71138
Apocalypsis,"No Morality",318.1971
A.P.E.,Illumination,409.7824
"Arthur Russell","Instrumentals"" Volume 1",71.57506
"Addison Groove Project","My Apartment",292.67546
"André Rieu","I've Got Plenty Of Nothing",200.01914
"Alecs Marta","Es Famelià",481.38404
"Andrea Doria","Bucci Bag",547.16036
"Abdelaziz Stati","Goulou Lammi Sabri",485.77261
Alphaville,Nostradamus,287.13751
Astromill,Technosphere,214.93506
"Amanda Ghost","Deep Water",224.80934
"Arrah and the Ferns","Southern Comfort",258.24608
"Angela Dimitriou","Tha Pio Apopse To Feggari",207.51628
Accrophone,"L'enfant stéréo",248.73751
"Anita Ellis","Naughty_ But Nice",184.5024
Amari,"Le Gite Fuori Porta",229.69424
Atllas,"7 Days A Week",258.19383
"Aaron Neville","Mona Lisa (Bonus Track)",226.53342
Artesia,"L'hiver est la",271.80363
"A Skylit Drive","Eva The Carrier",221.04771
"Allan Holdsworth","Very Early",461.71383
Afroman,"What If (Featuring E-40)",281.25995
"Animal Collective","Daffy Duck",454.19057
"Aaron Smith/Lauren Ritchie",NEVER,512.80934
"Angelo Debarre","Entre Amis",240.1171
"Astrid Swan",Continents,193.74975
Antimatter,"Everything You Know Is Wrong (Acoustic)",175.59465
"Aled Jones","Nunc Dimittis",159.65995
"Academy of St. Martin in the Fields Chorus","Yizkor Requiem: Reader's Kaddish (Cantor_ Chorus)",296.30649
"Andrae Crouch","What Does Jesus Mean to You",254.22322
"Anika Moa","Loving You",274.99057
"Alex M.","Let The Music Play",213.81179
"Ali Hassan Kuban",Habibi,261.11955
"Anna Abreu","You Don't Get Me",201.63873
"Attack! Attack!","You and Me (Edit)",196.20526
Afenginn,Haszubstep,285.07383
Anberlin,Reclusion,210.54649
"Alex Lloyd","My Friend",216.99873
Anti-Pasti,.,126.09261
"Arion with Monica Huggett and Claire Guimond","Concerto pour violon_ cordes et basse continue_ opus 7 no 6 en la majeur: 3. Giga",323.76118
"Arkus P.","Amokfahrt Nach Polen",336.14322
"Ace Cannon","Hearts of Stone",123.79383
"Angelo dei Teppisti dei Sogni","Suona Chittara",317.75302
"Apollo 440","High On Your Own Supply",319.29424
"Adam Sandler","Toll Booth Willie (Album Version)",228.20526
"Aly & AJ","Do You Believe In Magic",133.27628
"Ashlee Simpson","Say Goodbye",255.39873
"Alvin Lee","Rip It Up",224.73098
Alphaville,"Euphoria (Live Version)",441.12934
Aquasky,"Do Anything",346.09587
"Acoustic Alchemy","Big Sky Country (Nashville Version)",257.64526
Afu-Ra,"Only U",258.16771
"Alizée","Factory girl",251.89832
"Art Brut","Weird Science",215.35302
"A.R. Rahman","Azhage Sukama",330.55302
"Alex Dolby featuring Santos",Babylon,538.8273
Atmospheric,Winter,352.1824
"Apache Indian","Jump Up (Over the Edge Mix)",271.5424
Akcent,"Red Bikini",196.62322
Apsci,"Crazy Crazy Insane",175.22893
"Al Gromer Khan","Dog Rose Day",137.53424
"Alfonzo Hunter","Keep It Tight (Explicit)",50.6771
"Animals on Wheels","Modular Existence",250.61832
"Andrae Crouch featuring Karen Clark-Sheard","Jesus Is Lord",366.34077
"Ahead to the sea",Moon,157.33506
"Ambulance Son","Pleasure_ Now (Album Version)",319.63383
"Antonio Aguilar","Heraclio Bernal",178.31138
"Abd Al Malik","C'Est Du Lourd!",187.11465
"Altenberg Trio Wien","Trio For Piano_ Violin and Violoncello in D minor_ Op. 120: Allegro_ ma non troppo",351.86893
"Above The Golden State","Gaze Into Your Eyes",202.37016
America,"Half A Man (Album Version)",217.36444
"Axwell Feat. Max'C","I Found U",75.7024
"A Poetic Yesterday","The Gloves Are Off_ Is That A Wedding Ring?",193.07057
"Amen Dunes","Amen Dunes",141.68771
"Alberto Fortis","Due File",218.77506
"Alive Stone",22,473.0771
Accomplice,"Declaration Dub",387.13424
"Average White Band","Just Wanna Love You Tonight (LP Version)",238.75873
AFX,Bit,11.10159
"Andru Donalds","Nothing Can Stop Us",238.13179
Akala,"Marathon Man",220.05506
Audiopathik,"Slaughter House",400.8224
"Ayria_ Standeg","Six Seconds (Standeg Mix)",320.26077
"Atlantic Brass Quintet","Suite from Carmen: Sequedille",114.49424
"Amanda Diva",Supa-Woman,231.70567
"Anguilla Project","White Euphoria",462.73261
"Angel City Outcasts","Made for This",266.81424
Aelian,"Come to Me",311.27465
"Alexandre Pires","Pobre Diablo",244.21832
"Alibi Montana","Illegal Life (feat. Emilie)",210.75546
"Afghan Whigs","Sweet Son Of A Bitch",23.37914
Aswad,"Drum & Bass Line",237.47873
Accept,"Teach Us To Survive",213.36771
Autograph,Master,321.82812
"Ana Belén","Si Me Nombras",260.23138
Azabache,"Noche de meigas galopentas",222.24934
"Annie Blanchard","Si je m'égare",203.96363
"Anthony Shakir",Travelers,355.91791
Athlete,"09/05 Speyside",264.56771
Arid,"Cold Street Lights",235.25832
"Architecture In Helsinki","Find Your Power Animal",456.59383
Audience,"Applause (before Shostakovich: Symphony No. 1 / Celibidache)",43.10159
"Alpha 606","Anarchy in Cuba",326.32118
Atmosphere,Suicidegirls,160.86159
"Alice In Chains","Down In A Hole (Live)",405.60281
"Angie Stone","Bottles & Cans",234.762
"Alan Lomax","Gentle Lady",85.31546
"Alasdair Clayre","Ballad of London",195.57832
"Alive 'N Kickin'","Mississippi Mud (LP Version)",350.98077
"Ai Ai Ai","A l'ombra",252.99546
Alborosie,"Blue Movie Boo",222.30159
"Alex Dolby","Hazy Way",441.12934
"Alexander Hacke","Per Sempre Butterfly",353.14893
Amandine,"Between What He's Saying And What He Regrets",219.01016
Air,"Sexy Boy (Ede Crecythe Flower Pistols Remix)",298.9971
Axenstar,"Seeds Of Evil",276.6624
"Aylin Aslim","Gülyabani",211.77424
"Agent Orange","2Much Is Never Enough",384.70485
"Anthony Johnson","I'm Coming Home",197.14567
"Anonymous 4","Motet: Exordium quadruplate (Intone in fourfoul voice)",141.11302
"Anima Sound System","Home (Haza-remix)",416.57424
"Andrew Lloyd Webber","Hold A March",210.93832
"Amanda Miguel","Esta Noche Si",251.50649
Abyssinians,"This Land Is For Everyone (2002 Digital Remaster)",234.9971
"Archie Edwards","East Virginia John Henry",216.60689
"Ashley Hutchings","Upton Stick Dance",191.45098
Antiseen,Backlash,185.12934
"Average White Band","How Sweet Can You Get? ",220.96934
Afroman,Kentucky,249.59955
Akrobatik,"Wreck Dem",193.25342
"Andy Caldwell","It's Guud featuring Mr. V (Dub)",414.98077
"Arne Weinberg / Shawn Rudiman","Don't Ask Too Much",322.79465
"A Faith Called Chaos","Boxing With Bayonets (LP Version)",207.93424
"Aztec Two-Step","Finding Somebody New",212.06159
"Amber Pacific","Poetically Pathetic (Acoustic)",208.19546
"Anoushka Shankar and Karsh Kale","Ghost Story",347.27138
Arrow!!!,"The Giant",430.2624
Accrophone,"Seuls ensemble (feat. Kenlo)",246.77832
Accu,Polemik,320.23465
"Arto Kumanto","Reality Testing",512.05179
"Active Sight","Tears Of Joy",458.32757
"Anibal Troilo y su Orquesta Tipica",Pablo,150.9873
Amparanoia,"Como Yo",240.92689
"Alex Frolov","Cold Winds",422.73914
"Alva Noto","module 2",217.02485
"Amalia Mendoza;Amalia Mendoza Con El Mariachi Vargas De Tecalitlan","Paloma Negra",172.12036
"Army Of Lovers",Israelism,393.11628
Atman,"Dancing With the Goddess (A&L Remix)",447.9473
"Anne Dudley","The Drawbridge Is Lowered",113.78893
"Aña",Voices,246.04689
"Arts & Decay","Tack Head",239.5424
"Adelaide Ferreira",Cu-Cu,257.95873
"Alberto Iglesias","Habitacion de Alicia",109.89669
"Alpha 606","Ciudad Debajo",361.29914
"Alec Empire & Merzbow","A Fire Will Burn",48.24771
"Arts & Decay","Razor Blade",267.96363
"Allan Holdsworth","Norvegian Wood",354.89914
"Alice Deejay","Better Off Alone",216.5024
Avery,"Hide And Me",233.11628
"Alex Harvey Band","Fanfare / Intro - Dallas",71.75791
